crypto_id,date,price,rsi,volatility_7d
ethereum,2024-08-25,2767.840733546234,50.065789528792365,0.02417191761801253
ethereum,2024-08-26,2745.164671605207,48.81274151768457,0.024867230368355104
ethereum,2024-08-27,2683.0801154902983,45.45815442959599,0.027213159138144993
ethereum,2024-08-28,2457.2773517547434,35.81706306033698,0.042275470317589305
ethereum,2024-08-29,2527.0269814017706,40.04689775864441,0.04312020855728853
ethereum,2024-08-30,2526.738355300341,40.03514002704826,0.04315291351366793
ethereum,2024-08-31,2527.690204915795,40.09760208509065,0.03522757161497672
ethereum,2024-09-01,2513.3643501004462,39.43186360720189,0.03485771289551062
ethereum,2024-09-02,2430.0202661439344,35.71656397628257,0.03553776460825456
ethereum,2024-09-03,2534.9048168403706,42.99563685315647,0.04185087841987743
ethereum,2024-09-04,2437.1471557556497,38.60756836006047,0.029674136801462372
ethereum,2024-09-05,2448.30785784089,39.36837382728023,0.02701746935871693
ethereum,2024-09-06,2367.7700509506026,35.91003467778221,0.028962563004941315
ethereum,2024-09-07,2223.780428382685,30.715017891601704,0.03442193964564644
ethereum,2024-09-08,2272.6972849951912,34.1977792183481,0.037475976475274446
ethereum,2024-09-09,2296.4029520764498,35.87989977952651,0.03731902029664586
ethereum,2024-09-10,2359.565766831627,40.26180183014394,0.0341119001868482
ethereum,2024-09-11,2389.4740111256497,42.273477647089976,0.03233185226174759
ethereum,2024-09-12,2342.9639236941434,40.01670346441324,0.032746285722190814
ethereum,2024-09-13,2362.300238174588,41.41694630949132,0.030699998446873388
ethereum,2024-09-14,2445.08621032297,47.10963378680395,0.017589173115798058
ethereum,2024-09-15,2418.0828083179904,45.55465485558939,0.019359941982569316
ethereum,2024-09-16,2322.6433317480564,40.47020014412553,0.026602133492589906
ethereum,2024-09-17,2295.1348386540835,39.115075538212004,0.02435970245602531
ethereum,2024-09-18,2341.0924132597524,42.574648730091454,0.025321994623705473
ethereum,2024-09-19,2361.960992100706,44.12715719658833,0.024436177194687436
ethereum,2024-09-20,2465.2347833172967,51.16363861259014,0.029287535236019104
ethereum,2024-09-21,2557.6218555442515,56.4477410616664,0.02969436651372967
ethereum,2024-09-22,2614.599604753501,59.367708535436215,0.029015344230375797
ethereum,2024-09-23,2582.847683741262,57.071374514823944,0.02198927153178661
ethereum,2024-09-24,2647.993162203325,60.45136321092164,0.01849556948316978
ethereum,2024-09-25,2653.844345308008,60.75027905278332,0.019797464537569694
ethereum,2024-09-26,2578.566359563475,54.991601448229076,0.026577568710904564
ethereum,2024-09-27,2630.94983700893,57.976809017973665,0.02332904438662986
ethereum,2024-09-28,2698.192821234604,61.5062694142905,0.021299711071647246
